Contract Account,Meterid,CoCd,OPCO,ApprovedDate
10016596792,102970055,1160,NYSEG,1999-01-01
10011564837,102970056,1160,NYSEG,1999-01-01
10011564845,102970057,1160,NYSEG,1999-01-01
10052480455,102970058,1160,NYSEG,1999-01-01
10024437765,102970059,1160,NYSEG,1999-01-01
10015352494,102970060,1160,NYSEG,1999-01-01
10090071258,102970062,1160,NYSEG,1999-01-01
10011564803,102970065,1160,NYSEG,1999-01-01
10015297996,102970066,1160,NYSEG,1999-01-01
10015297988,102970067,1160,NYSEG,1999-01-01
10049292732,102970068,1160,NYSEG,1999-01-01
10025788000,102970069,1160,NYSEG,1999-01-01
10016909250,102970070,1160,NYSEG,1999-01-01
10010755022,102970072,1160,NYSEG,1999-01-01
10016909300,102970073,1160,NYSEG,1999-01-01
10053582630,102970075,1160,NYSEG,1999-01-01
10052956785,102970076,1160,NYSEG,1999-01-01
10053072236,102970077,1160,NYSEG,1999-01-01
10029433751,102970078,1160,NYSEG,1999-01-01
10032901745,102970079,1160,NYSEG,1999-01-01
10039461909,102970080,1160,NYSEG,1999-01-01
10047817829,102970081,1160,NYSEG,1999-01-01
10010756434,102970082,1160,NYSEG,1999-01-01
10025743708,102970083,1160,NYSEG,1999-01-01
10045474722,102970084,1160,NYSEG,1999-01-01
10047885404,102970085,1160,NYSEG,1999-01-01
10032915679,102970087,1160,NYSEG,1999-01-01
10016957192,102970089,1160,NYSEG,1999-01-01
10012204375,102970090,1160,NYSEG,1999-01-01
10047677645,102970091,1160,NYSEG,1999-01-01
10012204458,102970092,1160,NYSEG,1999-01-01
10026010438,102970093,1160,NYSEG,1999-01-01
10010755113,102970095,1160,NYSEG,1999-01-01
10010755097,102970096,1160,NYSEG,1999-01-01
10010755105,102970097,1160,NYSEG,1999-01-01
10015352528,102970098,1160,NYSEG,1999-01-01
10049813958,102970099,1160,NYSEG,1999-01-01
10043711133,102970100,1160,NYSEG,1999-01-01
10042872613,102970101,1160,NYSEG,1999-01-01
10015350506,102970102,1160,NYSEG,1999-01-01
10052935466,102970103,1160,NYSEG,1999-01-01
10015350381,102970104,1160,NYSEG,1999-01-01
10047025647,102970105,1160,NYSEG,1999-01-01
10044610953,102970106,1160,NYSEG,1999-01-01
10029924791,102970107,1160,NYSEG,1999-01-01
10015350522,102970108,1160,NYSEG,1999-01-01
10053851050,102970109,1160,NYSEG,1999-01-01
10016956558,102970110,1160,NYSEG,1999-01-01
10016956574,102970111,1160,NYSEG,1999-01-01
10052536439,102970112,1160,NYSEG,1999-01-01
10037587507,102970113,1160,NYSEG,1999-01-01
10030396559,102970114,1160,NYSEG,1999-01-01
10042377712,102970115,1160,NYSEG,1999-01-01
10012202304,102970117,1160,NYSEG,1999-01-01
10010755170,102970118,1160,NYSEG,1999-01-01
10052771150,102970119,1160,NYSEG,1999-01-01
10010755121,102970120,1160,NYSEG,1999-01-01
10052806840,102970121,1160,NYSEG,1999-01-01
10012424437,102970122,1160,NYSEG,1999-01-01
10042786391,102970126,1160,NYSEG,1999-01-01
10016908377,102970127,1160,NYSEG,1999-01-01
10033181438,102970128,1160,NYSEG,1999-01-01
10090947267,102970129,1160,NYSEG,1999-01-01
10053005517,102970130,1160,NYSEG,1999-01-01
10040195678,102970131,1160,NYSEG,1999-01-01
10010756277,102970132,1160,NYSEG,1999-01-01
10041787499,102970133,1160,NYSEG,1999-01-01
10049833246,102970134,1160,NYSEG,1999-01-01
10051402633,102970135,1160,NYSEG,1999-01-01
10051197357,102970136,1160,NYSEG,1999-01-01
10011564993,102970137,1160,NYSEG,1999-01-01
10043118321,102970138,1160,NYSEG,1999-01-01
10011616082,102970139,1160,NYSEG,1999-01-01
10051213261,102970140,1160,NYSEG,1999-01-01
10054045348,102970141,1160,NYSEG,1999-01-01
10011562427,102970142,1160,NYSEG,1999-01-01
10053468459,102970143,1160,NYSEG,1999-01-01
10090131235,102970944,1160,NYSEG,1999-01-01
10041321604,102970945,1160,NYSEG,1999-01-01
10013806475,102970946,1160,NYSEG,1999-01-01
10054127302,102970947,1160,NYSEG,1999-01-01
10044516036,102970948,1160,NYSEG,1999-01-01
10047668719,102970949,1160,NYSEG,1999-01-01
10051216884,102970950,1160,NYSEG,1999-01-01
10052768347,102970951,1160,NYSEG,1999-01-01
10011564852,102970952,1160,NYSEG,1999-01-01
10010756350,102970954,1160,NYSEG,1999-01-01
10010756327,102970955,1160,NYSEG,1999-01-01
10010756319,102970956,1160,NYSEG,1999-01-01
10010756293,102970957,1160,NYSEG,1999-01-01
10049171068,102970958,1160,NYSEG,1999-01-01
10049430670,102970959,1160,NYSEG,1999-01-01
10050478188,102970960,1160,NYSEG,1999-01-01
10049572547,102970961,1160,NYSEG,1999-01-01
10043985216,102970962,1160,NYSEG,1999-01-01
10011563813,102970963,1160,NYSEG,1999-01-01
10011563821,102970964,1160,NYSEG,1999-01-01
10043985232,102970965,1160,NYSEG,1999-01-01
10046193693,102970966,1160,NYSEG,1999-01-01
10038535828,102970967,1160,NYSEG,1999-01-01
10012481544,102970968,1160,NYSEG,1999-01-01
10053522933,102970969,1160,NYSEG,1999-01-01
10037297123,102970970,1160,NYSEG,1999-01-01
10050826543,102970971,1160,NYSEG,1999-01-01
10050005114,102970972,1160,NYSEG,1999-01-01
10036855640,102970973,1160,NYSEG,1999-01-01
10049039984,102970982,1160,NYSEG,1999-01-01
10044669744,102970983,1160,NYSEG,1999-01-01
10040891003,102970985,1160,NYSEG,1999-01-01
10053846191,102970986,1160,NYSEG,1999-01-01
10050981637,102970987,1160,NYSEG,1999-01-01
10053845839,102970988,1160,NYSEG,1999-01-01
10090670166,102970989,1160,NYSEG,1999-01-01
10010850195,102970990,1160,NYSEG,1999-01-01
10051657509,102970991,1160,NYSEG,1999-01-01
10010805702,102970992,1160,NYSEG,1999-01-01
10010807898,102970993,1160,NYSEG,1999-01-01
10033835447,102970994,1160,NYSEG,1999-01-01
10041242735,102970996,1160,NYSEG,1999-01-01
10010284031,102970997,1160,NYSEG,1999-01-01
10010283918,102970998,1160,NYSEG,1999-01-01
10052303624,102970999,1160,NYSEG,1999-01-01
10010283959,102971000,1160,NYSEG,1999-01-01
10038537600,102971001,1160,NYSEG,1999-01-01
10054154611,102971003,1160,NYSEG,1999-01-01
10010806767,102971004,1160,NYSEG,1999-01-01
10046326434,102971005,1160,NYSEG,1999-01-01
10090881441,102971010,1160,NYSEG,1999-01-01
10053325220,102971011,1160,NYSEG,1999-01-01
10051264827,102971012,1160,NYSEG,1999-01-01
10090632661,102971013,1160,NYSEG,1999-01-01
10040118381,102971014,1160,NYSEG,1999-01-01
10036583358,102971015,1160,NYSEG,1999-01-01
10035661973,102971016,1160,NYSEG,1999-01-01
10050069300,102971017,1160,NYSEG,1999-01-01
10025495176,102971018,1160,NYSEG,1999-01-01
10018461680,102971019,1160,NYSEG,1999-01-01
10052549937,102971020,1160,NYSEG,1999-01-01
10053300181,102971021,1160,NYSEG,1999-01-01
10052288890,102971022,1160,NYSEG,1999-01-01
10090223842,102971023,1160,NYSEG,1999-01-01
10035982379,102971024,1160,NYSEG,1999-01-01
10049150328,102971025,1160,NYSEG,1999-01-01
10052319505,102971026,1160,NYSEG,1999-01-01
10050368116,102971027,1160,NYSEG,1999-01-01
10051612520,102971028,1160,NYSEG,1999-01-01
10053798772,102971029,1160,NYSEG,1999-01-01
10047826382,102971030,1160,NYSEG,1999-01-01
10051580073,102971031,1160,NYSEG,1999-01-01
10051078235,102971032,1160,NYSEG,1999-01-01
10053061049,102971034,1160,NYSEG,1999-01-01
10051232592,102971035,1160,NYSEG,1999-01-01
10010807963,102971036,1160,NYSEG,1999-01-01
10010807732,102971037,1160,NYSEG,1999-01-01
10090561639,102971038,1160,NYSEG,1999-01-01
10090726513,102971039,1160,NYSEG,1999-01-01
10090205997,102971040,1160,NYSEG,1999-01-01
10033486480,102971041,1160,NYSEG,1999-01-01
10010301900,102971042,1160,NYSEG,1999-01-01
10010301892,102971043,1160,NYSEG,1999-01-01
10010301884,102971044,1160,NYSEG,1999-01-01
10010301918,102971045,1160,NYSEG,1999-01-01
10054053235,102971046,1160,NYSEG,1999-01-01
10052719464,102971047,1160,NYSEG,1999-01-01
10035863272,102971048,1160,NYSEG,1999-01-01
10035110807,102971049,1160,NYSEG,1999-01-01
10018463819,102971051,1160,NYSEG,1999-01-01
10090593798,102971052,1160,NYSEG,1999-01-01
10090595181,102971053,1160,NYSEG,1999-01-01
10046131222,102971054,1160,NYSEG,1999-01-01
10036044534,102971055,1160,NYSEG,1999-01-01
10034303247,102971056,1160,NYSEG,1999-01-01
10090779454,102971057,1160,NYSEG,1999-01-01
10010807922,102971058,1160,NYSEG,1999-01-01
10027597706,102971059,1160,NYSEG,1999-01-01
10090933721,102971060,1160,NYSEG,1999-01-01
10090575662,102971061,1160,NYSEG,1999-01-01
10051020062,102971066,1160,NYSEG,1999-01-01
10049130320,102971067,1160,NYSEG,1999-01-01
10018461615,102971068,1160,NYSEG,1999-01-01
10018464460,102971069,1160,NYSEG,1999-01-01
10048205388,102971070,1160,NYSEG,1999-01-01
10032727504,102971071,1160,NYSEG,1999-01-01
10042645076,102971072,1160,NYSEG,1999-01-01
10090314708,102971073,1160,NYSEG,1999-01-01
10018463892,102971074,1160,NYSEG,1999-01-01
10090595165,102971075,1160,NYSEG,1999-01-01
10040035825,102971077,1160,NYSEG,1999-01-01
10024840513,102971078,1160,NYSEG,1999-01-01
10031847162,102971079,1160,NYSEG,1999-01-01
10045517876,102971080,1160,NYSEG,1999-01-01
10039586622,102971081,1160,NYSEG,1999-01-01
10011563904,102971082,1160,NYSEG,1999-01-01
10011563755,102971083,1160,NYSEG,1999-01-01
10011563748,102971085,1160,NYSEG,1999-01-01
10049237638,102971086,1160,NYSEG,1999-01-01
10050131340,102971087,1160,NYSEG,1999-01-01
10052672739,102971088,1160,NYSEG,1999-01-01
10052090668,102971089,1160,NYSEG,1999-01-01
10052744306,102971090,1160,NYSEG,1999-01-01
10030946320,102971091,1160,NYSEG,1999-01-01
10090237891,102971092,1160,NYSEG,1999-01-01
10010282399,102971093,1160,NYSEG,1999-01-01
10045309878,102971098,1160,NYSEG,1999-01-01
10040769043,102971099,1160,NYSEG,1999-01-01
10040769068,102971100,1160,NYSEG,1999-01-01
10032248253,102971101,1160,NYSEG,1999-01-01
10041034108,102971102,1160,NYSEG,1999-01-01
10052725537,102971104,1160,NYSEG,1999-01-01
10047862395,102971105,1160,NYSEG,1999-01-01
10029101010,102971106,1160,NYSEG,1999-01-01
10054122790,102971107,1160,NYSEG,1999-01-01
10013806509,102971108,1160,NYSEG,1999-01-01
10051119682,102971109,1160,NYSEG,1999-01-01
10011615456,102971110,1160,NYSEG,1999-01-01
10051224318,102971111,1160,NYSEG,1999-01-01
10011564811,102971112,1160,NYSEG,1999-01-01
10011615225,102971113,1160,NYSEG,1999-01-01
10012551700,102971115,1160,NYSEG,1999-01-01
10012551726,102971116,1160,NYSEG,1999-01-01
10012551742,102971117,1160,NYSEG,1999-01-01
10044289147,102971118,1160,NYSEG,1999-01-01
10041656009,102971119,1160,NYSEG,1999-01-01
10010301652,102971120,1160,NYSEG,1999-01-01
10041724427,102971122,1160,NYSEG,1999-01-01
10046616388,102971123,1160,NYSEG,1999-01-01
10044988375,102971124,1160,NYSEG,1999-01-01
10044988409,102971125,1160,NYSEG,1999-01-01
10026246065,102971126,1160,NYSEG,1999-01-01
10010807567,102971127,1160,NYSEG,1999-01-01
10025875864,102971128,1160,NYSEG,1999-01-01
10010808003,102971129,1160,NYSEG,1999-01-01
10033950840,102971130,1160,NYSEG,1999-01-01
10053776562,102971131,1160,NYSEG,1999-01-01
10049393613,102971132,1160,NYSEG,1999-01-01
10090062117,102971133,1160,NYSEG,1999-01-01
10034894880,102971134,1160,NYSEG,1999-01-01
10010807716,102971136,1160,NYSEG,1999-01-01
10031663437,102971137,1160,NYSEG,1999-01-01
10012551692,102971138,1160,NYSEG,1999-01-01
10012483896,102971139,1160,NYSEG,1999-01-01
10048287790,102971140,1160,NYSEG,1999-01-01
10028925070,102971141,1160,NYSEG,1999-01-01
10010302320,102971142,1160,NYSEG,1999-01-01
10025422626,102971143,1160,NYSEG,1999-01-01
10010302403,102971145,1160,NYSEG,1999-01-01
10049230872,102971146,1160,NYSEG,1999-01-01
10045768180,102971147,1160,NYSEG,1999-01-01
10044530961,102971148,1160,NYSEG,1999-01-01
10036610581,102971149,1160,NYSEG,1999-01-01
10010711983,102971154,1160,NYSEG,1999-01-01
10049747065,102971155,1160,NYSEG,1999-01-01
10052862827,102971156,1160,NYSEG,1999-01-01
10010711967,102971157,1160,NYSEG,1999-01-01
10053404801,102971162,1160,NYSEG,1999-01-01
10053744362,102971163,1160,NYSEG,1999-01-01
10045960308,102971164,1160,NYSEG,1999-01-01
10053415708,102971165,1160,NYSEG,1999-01-01
10012551593,102971166,1160,NYSEG,1999-01-01
10012551585,102971169,1160,NYSEG,1999-01-01
10012551452,102971170,1160,NYSEG,1999-01-01
10040769100,102971172,1160,NYSEG,1999-01-01
10049238735,102971173,1160,NYSEG,1999-01-01
10031065401,102971174,1160,NYSEG,1999-01-01
10031160319,102971175,1160,NYSEG,1999-01-01
10016956814,102971176,1160,NYSEG,1999-01-01
10016956871,102971177,1160,NYSEG,1999-01-01
10039598049,102971178,1160,NYSEG,1999-01-01
10034614916,102971179,1160,NYSEG,1999-01-01
10042476902,102971180,1160,NYSEG,1999-01-01
10042893627,102971181,1160,NYSEG,1999-01-01
10010807765,102971182,1160,NYSEG,1999-01-01
10053555966,102971183,1160,NYSEG,1999-01-01
10038901327,102971184,1160,NYSEG,1999-01-01
10042564665,102971185,1160,NYSEG,1999-01-01
10010851011,102971186,1160,NYSEG,1999-01-01
10035166007,102971187,1160,NYSEG,1999-01-01
10010850799,102971188,1160,NYSEG,1999-01-01
10029425161,102971189,1160,NYSEG,1999-01-01
10035152569,102971190,1160,NYSEG,1999-01-01
10010850856,102971191,1160,NYSEG,1999-01-01
10053113741,102971192,1160,NYSEG,1999-01-01
10053743364,102971193,1160,NYSEG,1999-01-01
10045223137,102971194,1160,NYSEG,1999-01-01
10042841188,102971195,1160,NYSEG,1999-01-01
10034362946,102971196,1160,NYSEG,1999-01-01
10041702159,102971197,1160,NYSEG,1999-01-01
10045969143,102971198,1160,NYSEG,1999-01-01
10054112932,102971199,1160,NYSEG,1999-01-01
10025847608,102971200,1160,NYSEG,1999-01-01
10037726758,102971202,1160,NYSEG,1999-01-01
10048663230,102971203,1160,NYSEG,1999-01-01
10028923885,102971204,1160,NYSEG,1999-01-01
10046136304,102971205,1160,NYSEG,1999-01-01
10037539649,102971206,1160,NYSEG,1999-01-01
10047477772,102971207,1160,NYSEG,1999-01-01
10047941751,102971208,1160,NYSEG,1999-01-01
10052471694,102971209,1160,NYSEG,1999-01-01
10052223723,102971210,1160,NYSEG,1999-01-01
10053852421,102971211,1160,NYSEG,1999-01-01
10011562989,102971213,1160,NYSEG,1999-01-01
10032002544,102971214,1160,NYSEG,1999-01-01
10012200555,102971215,1160,NYSEG,1999-01-01
10012200548,102971216,1160,NYSEG,1999-01-01
10041338012,102971217,1160,NYSEG,1999-01-01
10090941773,102971218,1160,NYSEG,1999-01-01
10029750568,102971219,1160,NYSEG,1999-01-01
10010711736,102971220,1160,NYSEG,1999-01-01
10053084942,102971221,1160,NYSEG,1999-01-01
10011563086,102971223,1160,NYSEG,1999-01-01
10011563094,102971224,1160,NYSEG,1999-01-01
10011563680,102971225,1160,NYSEG,1999-01-01
10036676475,102971226,1160,NYSEG,1999-01-01
10036564804,102971227,1160,NYSEG,1999-01-01
10050879682,102971228,1160,NYSEG,1999-01-01
10019854073,102971229,1160,NYSEG,1999-01-01
10051584661,102971230,1160,NYSEG,1999-01-01
10012202023,102971231,1160,NYSEG,1999-01-01
10042948751,102971232,1160,NYSEG,1999-01-01
10053245246,102971233,1160,NYSEG,1999-01-01
10051295151,102971234,1160,NYSEG,1999-01-01
10051969458,102971235,1160,NYSEG,1999-01-01
10046452834,102971238,1160,NYSEG,1999-01-01
10043423283,102971239,1160,NYSEG,1999-01-01
10043425080,102971240,1160,NYSEG,1999-01-01
10014192859,102971241,1160,NYSEG,1999-01-01
10040295403,102971242,1160,NYSEG,1999-01-01
10052683173,102971243,1160,NYSEG,1999-01-01
10010711777,102971244,1160,NYSEG,1999-01-01
10049434326,102971245,1160,NYSEG,1999-01-01
10049297780,102971246,1160,NYSEG,1999-01-01
10051091287,102971247,1160,NYSEG,1999-01-01
10051205390,102971248,1160,NYSEG,1999-01-01
10012203484,102971249,1160,NYSEG,1999-01-01
10053681663,102971250,1160,NYSEG,1999-01-01
10090761924,102971251,1160,NYSEG,1999-01-01
10012203518,102971252,1160,NYSEG,1999-01-01
10012203914,102971253,1160,NYSEG,1999-01-01
10023872921,102971254,1160,NYSEG,1999-01-01
10014192628,102971255,1160,NYSEG,1999-01-01
10051601093,102971256,1160,NYSEG,1999-01-01
10044653011,102971257,1160,NYSEG,1999-01-01
10048699143,102971258,1160,NYSEG,1999-01-01
10016908138,102971259,1160,NYSEG,1999-01-01
10053124573,102971261,1160,NYSEG,1999-01-01
10028945342,102971262,1160,NYSEG,1999-01-01
10035829463,102971263,1160,NYSEG,1999-01-01
10053396585,102971265,1160,NYSEG,1999-01-01
10012200480,102971267,1160,NYSEG,1999-01-01
10045391165,102971268,1160,NYSEG,1999-01-01
10029907317,102971269,1160,NYSEG,1999-01-01
10010755477,102971270,1160,NYSEG,1999-01-01
10090017103,102971271,1160,NYSEG,1999-01-01
10041852566,102971272,1160,NYSEG,1999-01-01
10010755451,102971273,1160,NYSEG,1999-01-01
10010756657,102971274,1160,NYSEG,1999-01-01
10038588165,102971276,1160,NYSEG,1999-01-01
10029676292,102971277,1160,NYSEG,1999-01-01
10044575560,102971278,1160,NYSEG,1999-01-01
10030873805,102971279,1160,NYSEG,1999-01-01
10049775884,102971280,1160,NYSEG,1999-01-01
10017766386,102971281,1160,NYSEG,1999-01-01
10012202155,102971282,1160,NYSEG,1999-01-01
10046786264,102971283,1160,NYSEG,1999-01-01
10037980538,102971285,1160,NYSEG,1999-01-01
10090280537,102971286,1160,NYSEG,1999-01-01
10016908070,102971287,1160,NYSEG,1999-01-01
10025602433,102971288,1160,NYSEG,1999-01-01
10090727917,102971290,1160,NYSEG,1999-01-01
10037825204,102971291,1160,NYSEG,1999-01-01
10028299419,102971292,1160,NYSEG,1999-01-01
10042309269,102971293,1160,NYSEG,1999-01-01
10012203435,102971294,1160,NYSEG,1999-01-01
10012203427,102971295,1160,NYSEG,1999-01-01
10012203419,102971296,1160,NYSEG,1999-01-01
10012203401,102971297,1160,NYSEG,1999-01-01
10010755543,102971298,1160,NYSEG,1999-01-01
10045690988,102971299,1160,NYSEG,1999-01-01
10010755501,102971300,1160,NYSEG,1999-01-01
10038712971,102971301,1160,NYSEG,1999-01-01
10037458766,102971302,1160,NYSEG,1999-01-01
10090585117,102971303,1160,NYSEG,1999-01-01
10039085161,102971304,1160,NYSEG,1999-01-01
10037458758,102971305,1160,NYSEG,1999-01-01
10035124576,102971306,1160,NYSEG,1999-01-01
10050869717,102971307,1160,NYSEG,1999-01-01
10048897820,102971309,1160,NYSEG,1999-01-01
10047762819,102971310,1160,NYSEG,1999-01-01
10047567945,102971311,1160,NYSEG,1999-01-01
10047324412,102971312,1160,NYSEG,1999-01-01
10051623782,102971313,1160,NYSEG,1999-01-01
10047643001,102971314,1160,NYSEG,1999-01-01
10047933352,102971315,1160,NYSEG,1999-01-01
10047978233,102971316,1160,NYSEG,1999-01-01
10051085990,102971317,1160,NYSEG,1999-01-01
10090860064,102971318,1160,NYSEG,1999-01-01
10052501060,102971319,1160,NYSEG,1999-01-01
10034181338,102971320,1160,NYSEG,1999-01-01
10032883935,102971321,1160,NYSEG,1999-01-01
10035732170,102971322,1160,NYSEG,1999-01-01
10052122354,102971323,1160,NYSEG,1999-01-01
10016908526,102971324,1160,NYSEG,1999-01-01
10048302060,102971325,1160,NYSEG,1999-01-01
10013680417,102971326,1160,NYSEG,1999-01-01
10043654739,102971327,1160,NYSEG,1999-01-01
10013680425,102971328,1160,NYSEG,1999-01-01
10047892194,102971329,1160,NYSEG,1999-01-01
10012202379,102971330,1160,NYSEG,1999-01-01
10054015408,102971331,1160,NYSEG,1999-01-01
10033477364,102971332,1160,NYSEG,1999-01-01
10012202478,102971333,1160,NYSEG,1999-01-01
10049965048,102971339,1160,NYSEG,1999-01-01
10048194483,102971340,1160,NYSEG,1999-01-01
10052819702,102971341,1160,NYSEG,1999-01-01
10027567873,102971342,1160,NYSEG,1999-01-01
10021519730,102971344,1160,NYSEG,1999-01-01
10034714104,102971345,1160,NYSEG,1999-01-01
10042191436,102971346,1160,NYSEG,1999-01-01
10012553185,102971347,1160,NYSEG,1999-01-01
10012553177,102971348,1160,NYSEG,1999-01-01
10047102982,102971349,1160,NYSEG,1999-01-01
10015350274,102971350,1160,NYSEG,1999-01-01
10044956398,102971351,1160,NYSEG,1999-01-01
10046851894,102971352,1160,NYSEG,1999-01-01
10015350266,102971353,1160,NYSEG,1999-01-01
10010755071,102971358,1160,NYSEG,1999-01-01
10010755055,102971359,1160,NYSEG,1999-01-01
10010755063,102971360,1160,NYSEG,1999-01-01
10052678389,102971361,1160,NYSEG,1999-01-01
10010809159,102971362,1160,NYSEG,1999-01-01
10046360532,102971363,1160,NYSEG,1999-01-01
10051267069,102971364,1160,NYSEG,1999-01-01
10043201887,102971366,1160,NYSEG,1999-01-01
10040182197,102971367,1160,NYSEG,1999-01-01
10053191374,102971368,1160,NYSEG,1999-01-01
10012552153,102971370,1160,NYSEG,1999-01-01
10046732144,102971371,1160,NYSEG,1999-01-01
10025384396,102971372,1160,NYSEG,1999-01-01
10046492483,102971373,1160,NYSEG,1999-01-01
10010806643,102971374,1160,NYSEG,1999-01-01
10010806684,102971375,1160,NYSEG,1999-01-01
10032128802,102971376,1160,NYSEG,1999-01-01
10035389377,102971377,1160,NYSEG,1999-01-01
10041482778,102971378,1160,NYSEG,1999-01-01
10047670582,102971379,1160,NYSEG,1999-01-01
10013680540,102971380,1160,NYSEG,1999-01-01
10053021092,102971381,1160,NYSEG,1999-01-01
10043070506,102971382,1160,NYSEG,1999-01-01
10010809241,102971383,1160,NYSEG,1999-01-01
10010809258,102971384,1160,NYSEG,1999-01-01
10030368665,102971385,1160,NYSEG,1999-01-01
10012200282,102971386,1160,NYSEG,1999-01-01
10021869655,102971387,1160,NYSEG,1999-01-01
10052476073,102971388,1160,NYSEG,1999-01-01
10012200498,102971389,1160,NYSEG,1999-01-01
10052947669,102971390,1160,NYSEG,1999-01-01
10051709193,102971391,1160,NYSEG,1999-01-01
10046372792,102971392,1160,NYSEG,1999-01-01
10090042689,102971393,1160,NYSEG,1999-01-01
10049601684,102971394,1160,NYSEG,1999-01-01
10049624595,102971395,1160,NYSEG,1999-01-01
10050486462,102971396,1160,NYSEG,1999-01-01
10044316205,102971397,1160,NYSEG,1999-01-01
10046515689,102971398,1160,NYSEG,1999-01-01
10010806817,102971399,1160,NYSEG,1999-01-01
10010806825,102971400,1160,NYSEG,1999-01-01
10010806759,102971401,1160,NYSEG,1999-01-01
10010809316,102971402,1160,NYSEG,1999-01-01
